id,timestamp,mac,rssi,mac_pai
14230,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14231,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14232,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14233,2025-10-26 21:03:18,40:4c:ca:5d:ec:4c,-86,40:4c:ca:5d:f3:b9
14234,2025-10-26 21:03:18,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14235,2025-10-26 21:06:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:ec:4d
14236,2025-10-26 21:07:49,40:4c:ca:5d:f3:b8,-57,null
14237,2025-10-26 21:08:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14238,2025-10-26 21:08:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14239,2025-10-26 21:11:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14240,2025-10-26 21:12:50,40:4c:ca:5d:f3:b8,-58,null
14241,2025-10-26 21:13:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14242,2025-10-26 21:13:19,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14243,2025-10-26 21:16:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14244,2025-10-26 21:17:50,40:4c:ca:5d:f3:b8,-57,null
14245,2025-10-26 21:18:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14246,2025-10-26 21:18:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14247,2025-10-26 21:21:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14248,2025-10-26 21:22:50,40:4c:ca:5d:f3:b8,-58,null
14249,2025-10-26 21:23:18,40:4c:ca:5d:ec:4c,-86,40:4c:ca:5d:f3:b9
14250,2025-10-26 21:23:18,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14251,2025-10-26 21:26:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14252,2025-10-26 21:27:50,40:4c:ca:5d:f3:b8,-58,null
14253,2025-10-26 21:28:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14254,2025-10-26 21:28:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14255,2025-10-26 21:31:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14256,2025-10-26 21:32:50,40:4c:ca:5d:f3:b8,-58,null
14257,2025-10-26 21:33:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14258,2025-10-26 21:33:18,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14259,2025-10-26 21:36:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14260,2025-10-26 21:37:50,40:4c:ca:5d:f3:b8,-58,null
14261,2025-10-26 21:38:18,40:4c:ca:5d:ec:4c,-84,40:4c:ca:5d:f3:b9
14262,2025-10-26 21:38:18,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14263,2025-10-26 21:41:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14264,2025-10-26 21:42:50,40:4c:ca:5d:f3:b8,-57,null
14265,2025-10-26 21:43:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14266,2025-10-26 21:43:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14267,2025-10-26 21:46:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14268,2025-10-26 21:47:50,40:4c:ca:5d:f3:b8,-56,null
14269,2025-10-26 21:48:18,40:4c:ca:5d:ec:4c,-84,40:4c:ca:5d:f3:b9
14270,2025-10-26 21:48:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14271,2025-10-26 21:51:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14272,2025-10-26 21:52:50,40:4c:ca:5d:f3:b8,-57,null
14273,2025-10-26 21:53:18,40:4c:ca:5d:ec:4c,-84,40:4c:ca:5d:f3:b9
14274,2025-10-26 21:53:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14275,2025-10-26 21:56:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14276,2025-10-26 21:57:50,40:4c:ca:5d:f3:b8,-57,null
14277,2025-10-26 21:58:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14278,2025-10-26 21:58:18,40:4c:ca:5d:e6:e8,-71,40:4c:ca:5d:ec:4d
14279,2025-10-26 22:01:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14280,2025-10-26 22:02:50,40:4c:ca:5d:f3:b8,-51,null
14281,2025-10-26 22:03:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
