id,timestamp,mac,temperatura,umidade,latencia,hops
15580,2025-12-07 19:57:13,e0:5a:1b:75:02:68,23.63,78.01,118,1
15581,2025-12-07 19:58:31,40:4c:ca:5e:09:2c,27.9,88.44,11652,2
15582,2025-12-07 20:00:08,40:4c:ca:5e:00:a0,29.34,87.25,103,1
15583,2025-12-07 20:00:56,40:4c:ca:5e:0f:34,23.31,75.14,466,2
15584,2025-12-07 20:01:21,40:4c:ca:5d:e6:e8,23.72,61.68,432,1
15585,2025-12-07 20:02:13,e0:5a:1b:75:02:68,30.1,64.36,117,1
15586,2025-12-07 20:03:31,40:4c:ca:5e:09:2c,29.34,87.25,719,2
15587,2025-12-07 20:05:08,40:4c:ca:5e:00:a0,24.29,71.3,92,1
15588,2025-12-07 20:05:56,40:4c:ca:5e:0f:34,28.47,87.64,138,2
15589,2025-12-07 20:06:21,40:4c:ca:5d:e6:e8,24.8,69.23,125,1
15590,2025-12-07 20:07:13,e0:5a:1b:75:02:68,24.76,76.31,127,1
15591,2025-12-07 20:08:33,40:4c:ca:5e:09:2c,24.29,71.3,1686,2
15592,2025-12-07 20:10:08,40:4c:ca:5e:00:a0,19.27,88.26,101,1
15593,2025-12-07 20:10:56,40:4c:ca:5e:0f:34,30.97,69.25,161,2
15594,2025-12-07 20:11:21,40:4c:ca:5d:e6:e8,24.49,65.92,169,1
15595,2025-12-07 20:12:13,e0:5a:1b:75:02:68,27.29,89.97,593,1
15596,2025-12-07 20:13:33,40:4c:ca:5e:09:2c,19.27,88.26,180,2
15597,2025-12-07 20:15:08,40:4c:ca:5e:00:a0,29.43,69.34,410,1
15598,2025-12-07 20:15:56,40:4c:ca:5e:0f:34,29.38,84.31,144,2
15599,2025-12-07 20:16:21,40:4c:ca:5d:e6:e8,18.64,63.69,140,1
15600,2025-12-07 20:17:13,e0:5a:1b:75:02:68,29.75,72.91,112,1
15601,2025-12-07 20:18:33,40:4c:ca:5e:09:2c,29.43,69.34,189,2
15602,2025-12-07 20:20:08,40:4c:ca:5e:00:a0,18.04,62.6,142,1
15603,2025-12-07 20:20:56,40:4c:ca:5e:0f:34,19.18,71.87,1269,2
15604,2025-12-07 20:21:21,40:4c:ca:5d:e6:e8,24.51,60.27,1065,1
15605,2025-12-07 20:22:13,e0:5a:1b:75:02:68,27.9,88.44,129,1
15606,2025-12-07 20:23:40,40:4c:ca:5e:09:2c,18.04,62.6,8070,2
15607,2025-12-07 20:25:08,40:4c:ca:5e:00:a0,18.49,62.2,101,1
15608,2025-12-07 20:25:56,40:4c:ca:5e:0f:34,19.51,66.87,144,2
15609,2025-12-07 20:26:21,40:4c:ca:5d:e6:e8,27.9,61.24,152,1
15610,2025-12-07 20:27:13,e0:5a:1b:75:02:68,29.34,87.25,154,1
15611,2025-12-07 20:28:51,40:4c:ca:5e:09:2c,18.49,62.2,10946,2
15612,2025-12-07 20:30:08,40:4c:ca:5e:00:a0,20.56,75.32,121,1
15613,2025-12-07 20:30:56,40:4c:ca:5e:0f:34,28.13,61.79,200,2
15614,2025-12-07 20:31:21,40:4c:ca:5d:e6:e8,20.35,76.2,185,1
15615,2025-12-07 20:32:13,e0:5a:1b:75:02:68,24.29,71.3,130,1
15616,2025-12-07 20:35:08,40:4c:ca:5e:00:a0,28.72,87.13,485,1
15617,2025-12-07 20:35:56,40:4c:ca:5e:0f:34,26.95,90.5,161,2
15618,2025-12-07 20:36:21,40:4c:ca:5d:e6:e8,21.44,86.1,423,1
15619,2025-12-07 20:37:13,e0:5a:1b:75:02:68,19.27,88.26,143,1
15620,2025-12-07 20:40:08,40:4c:ca:5e:00:a0,25.9,70.09,89,1
15621,2025-12-07 20:40:56,40:4c:ca:5e:0f:34,29.5,66.13,178,2
15622,2025-12-07 20:41:05,40:4c:ca:5e:09:2c,28.72,87.13,5339,2
15623,2025-12-07 20:41:21,40:4c:ca:5d:e6:e8,29.62,82.84,138,1
15624,2025-12-07 20:42:13,e0:5a:1b:75:02:68,29.43,69.34,110,1
15625,2025-12-07 20:45:08,40:4c:ca:5e:00:a0,24.19,73.05,98,1
15626,2025-12-07 20:45:56,40:4c:ca:5e:0f:34,27.62,78.34,146,2
15627,2025-12-07 20:46:06,40:4c:ca:5e:09:2c,25.9,70.09,1022,2
15628,2025-12-07 20:46:21,40:4c:ca:5d:e6:e8,23.63,78.01,231,1
15629,2025-12-07 20:47:13,e0:5a:1b:75:02:68,18.04,62.6,108,1
15630,2025-12-07 20:50:08,40:4c:ca:5e:00:a0,24.95,63.49,105,1
15631,2025-12-07 20:50:56,40:4c:ca:5e:0f:34,29.73,67.47,133,2
15632,2025-12-07 20:51:06,40:4c:ca:5e:09:2c,24.19,73.05,177,2
15633,2025-12-07 20:51:21,40:4c:ca:5d:e6:e8,30.1,64.36,145,1
15634,2025-12-07 20:52:13,e0:5a:1b:75:02:68,18.49,62.2,99,1
15635,2025-12-07 20:55:08,40:4c:ca:5e:00:a0,23.27,61.19,115,1
15636,2025-12-07 20:55:56,40:4c:ca:5e:0f:34,25.21,66.3,161,2
15637,2025-12-07 20:56:06,40:4c:ca:5e:09:2c,24.95,63.49,901,2
15638,2025-12-07 20:56:21,40:4c:ca:5d:e6:e8,24.76,76.31,167,1
15639,2025-12-07 20:57:13,e0:5a:1b:75:02:68,20.56,75.32,123,1
15640,2025-12-07 21:00:08,40:4c:ca:5e:00:a0,23.97,89.24,522,1
15641,2025-12-07 21:00:56,40:4c:ca:5e:0f:34,26.4,68.57,684,2
15642,2025-12-07 21:01:14,40:4c:ca:5e:09:2c,23.27,61.19,8032,2
15643,2025-12-07 21:01:21,40:4c:ca:5d:e6:e8,27.29,89.97,698,1
15644,2025-12-07 21:02:13,e0:5a:1b:75:02:68,28.72,87.13,1543,1
15645,2025-12-07 21:05:08,40:4c:ca:5e:00:a0,29.96,81.49,573,1
15646,2025-12-07 21:05:56,40:4c:ca:5e:0f:34,25.78,66.26,785,2
15647,2025-12-07 21:06:20,40:4c:ca:5e:09:2c,23.97,89.24,6753,2
15648,2025-12-07 21:06:23,40:4c:ca:5d:e6:e8,29.75,72.91,810,1
15649,2025-12-07 21:06:23,40:4c:ca:5d:e6:e8,29.75,72.91,810,1
15650,2025-12-07 21:07:13,e0:5a:1b:75:02:68,25.9,70.09,124,1
15651,2025-12-07 21:10:11,40:4c:ca:5e:00:a0,23.56,63.84,3016,1
15652,2025-12-07 21:10:56,40:4c:ca:5e:0f:34,18.03,79.97,441,2
15653,2025-12-07 21:11:20,40:4c:ca:5e:09:2c,29.96,81.49,597,2
15654,2025-12-07 21:11:22,40:4c:ca:5d:e6:e8,27.9,88.44,1639,1
15655,2025-12-07 21:12:13,e0:5a:1b:75:02:68,24.19,73.05,112,1
15656,2025-12-07 21:15:11,40:4c:ca:5e:00:a0,18.93,69.45,101,1
15657,2025-12-07 21:15:56,40:4c:ca:5e:0f:34,26.08,89.93,140,2
15658,2025-12-07 21:16:23,40:4c:ca:5d:e6:e8,29.34,87.25,726,1
15659,2025-12-07 21:16:28,40:4c:ca:5e:09:2c,23.56,63.84,9220,2
15660,2025-12-07 21:17:13,e0:5a:1b:75:02:68,24.95,63.49,344,1
15661,2025-12-07 21:20:11,40:4c:ca:5e:00:a0,26.07,88.06,650,1
15662,2025-12-07 21:20:56,40:4c:ca:5e:0f:34,18.88,89.38,372,2
15663,2025-12-07 21:21:23,40:4c:ca:5d:e6:e8,24.29,71.3,809,1
15664,2025-12-07 21:22:13,e0:5a:1b:75:02:68,23.27,61.19,161,1
15665,2025-12-07 21:25:11,40:4c:ca:5e:00:a0,22.09,76.54,322,1
15666,2025-12-07 21:25:56,40:4c:ca:5e:0f:34,24.85,73.93,164,2
15667,2025-12-07 21:26:23,40:4c:ca:5d:e6:e8,19.27,88.26,158,1
15668,2025-12-07 21:26:46,40:4c:ca:5e:09:2c,26.07,88.06,195,2
15669,2025-12-07 21:27:13,e0:5a:1b:75:02:68,23.97,89.24,147,1
15670,2025-12-07 21:30:11,40:4c:ca:5e:00:a0,18.52,86.65,116,1
15671,2025-12-07 21:31:23,40:4c:ca:5d:e6:e8,29.43,69.34,164,1
15672,2025-12-07 21:31:46,40:4c:ca:5e:09:2c,22.09,76.54,249,2
15673,2025-12-07 21:32:13,e0:5a:1b:75:02:68,29.96,81.49,144,1
15674,2025-12-07 21:35:11,40:4c:ca:5e:00:a0,25.83,61.38,95,1
15675,2025-12-07 21:37:52,40:4c:ca:5e:09:2c,18.52,86.65,22848,2
15676,2025-12-07 21:37:52,e0:5a:1b:75:02:68,23.56,63.84,460,1
15677,2025-12-07 21:37:52,40:4c:ca:5e:09:2c,18.52,86.65,22848,2
15678,2025-12-07 21:37:52,40:4c:ca:5e:09:2c,18.52,86.65,22848,2
15679,2025-12-07 21:37:52,40:4c:ca:5e:09:2c,18.52,86.65,22848,2
15680,2025-12-07 21:37:52,40:4c:ca:5e:09:2c,18.52,86.65,22848,2
15681,2025-12-07 21:37:52,e0:5a:1b:75:02:68,23.56,63.84,460,1
15682,2025-12-07 21:37:52,e0:5a:1b:75:02:68,23.56,63.84,460,1
15683,2025-12-07 21:37:52,e0:5a:1b:75:02:68,23.56,63.84,460,1
15684,2025-12-07 21:40:11,40:4c:ca:5e:00:a0,30.01,78.9,115,1
15685,2025-12-07 21:41:55,40:4c:ca:5d:e6:e8,18.49,62.2,156,1
15686,2025-12-07 21:42:10,40:4c:ca:5e:09:2c,25.83,61.38,284,2
15687,2025-12-07 21:42:13,e0:5a:1b:75:02:68,18.93,69.45,117,1
15688,2025-12-07 21:45:11,40:4c:ca:5e:00:a0,28.3,81.37,93,1
15689,2025-12-07 21:46:23,40:4c:ca:5d:e6:e8,20.56,75.32,151,1
15690,2025-12-07 21:47:13,40:4c:ca:5e:09:2c,30.01,78.9,2718,2
15691,2025-12-07 21:47:13,e0:5a:1b:75:02:68,26.07,88.06,109,1
15692,2025-12-07 21:50:11,40:4c:ca:5e:00:a0,24.95,73.56,216,1
15693,2025-12-07 21:51:23,40:4c:ca:5d:e6:e8,28.72,87.13,125,1
15694,2025-12-07 21:52:12,40:4c:ca:5e:09:2c,28.3,81.37,207,2
15695,2025-12-07 21:52:13,e0:5a:1b:75:02:68,22.09,76.54,112,1
15696,2025-12-07 21:55:11,40:4c:ca:5e:00:a0,25.63,79.11,112,1
15697,2025-12-07 21:56:23,40:4c:ca:5d:e6:e8,25.9,70.09,129,1
15698,2025-12-07 21:57:14,e0:5a:1b:75:02:68,18.52,86.65,262,1
15699,2025-12-07 21:57:14,40:4c:ca:5e:09:2c,24.95,73.56,2014,2
15700,2025-12-07 22:00:11,40:4c:ca:5e:00:a0,20.27,74.42,84,1
15701,2025-12-07 22:01:23,40:4c:ca:5d:e6:e8,24.19,73.05,119,1
15702,2025-12-07 22:02:14,e0:5a:1b:75:02:68,25.83,61.38,87,1
15703,2025-12-07 22:02:14,40:4c:ca:5e:09:2c,25.63,79.11,139,2
15704,2025-12-07 22:05:11,40:4c:ca:5e:00:a0,27.06,80.68,70,1
15705,2025-12-07 22:06:23,40:4c:ca:5d:e6:e8,24.95,63.49,92,1
15706,2025-12-07 22:07:14,e0:5a:1b:75:02:68,30.01,78.9,81,1
15707,2025-12-07 22:07:15,40:4c:ca:5e:09:2c,20.27,74.42,1262,2
15708,2025-12-07 22:10:11,40:4c:ca:5e:00:a0,21.12,75.01,74,1
15709,2025-12-07 22:11:23,40:4c:ca:5d:e6:e8,23.27,61.19,97,1
15710,2025-12-07 22:12:14,e0:5a:1b:75:02:68,28.3,81.37,76,1
15711,2025-12-07 22:12:15,40:4c:ca:5e:09:2c,27.06,80.68,590,2
15712,2025-12-07 22:15:11,40:4c:ca:5e:00:a0,23.1,76.8,78,1
15713,2025-12-07 22:16:23,40:4c:ca:5d:e6:e8,23.97,89.24,111,1
15714,2025-12-07 22:17:14,e0:5a:1b:75:02:68,24.95,73.56,106,1
15715,2025-12-07 22:17:18,40:4c:ca:5e:09:2c,21.12,75.01,3083,2
15716,2025-12-07 22:20:11,40:4c:ca:5e:00:a0,23.58,70.71,91,1
15717,2025-12-07 22:21:23,40:4c:ca:5d:e6:e8,29.96,81.49,95,1
15718,2025-12-07 22:22:14,e0:5a:1b:75:02:68,25.63,79.11,82,1
15719,2025-12-07 22:22:18,40:4c:ca:5e:09:2c,23.1,76.8,495,2
15720,2025-12-07 22:25:11,40:4c:ca:5e:00:a0,23.31,75.14,84,1
15721,2025-12-07 22:26:23,40:4c:ca:5d:e6:e8,23.56,63.84,97,1
15722,2025-12-07 22:27:14,e0:5a:1b:75:02:68,20.27,74.42,81,1
15723,2025-12-07 22:27:18,40:4c:ca:5e:09:2c,23.58,70.71,177,2
15724,2025-12-07 22:30:11,40:4c:ca:5e:00:a0,28.47,87.64,89,1
15725,2025-12-07 22:31:23,40:4c:ca:5d:e6:e8,18.93,69.45,127,1
15726,2025-12-07 22:32:14,e0:5a:1b:75:02:68,27.06,80.68,96,1
15727,2025-12-07 22:32:19,40:4c:ca:5e:09:2c,23.31,75.14,1118,2
15728,2025-12-07 22:35:11,40:4c:ca:5e:00:a0,30.97,69.25,73,1
15729,2025-12-07 22:36:23,40:4c:ca:5d:e6:e8,26.07,88.06,178,1
15730,2025-12-07 22:37:14,e0:5a:1b:75:02:68,21.12,75.01,488,1
15731,2025-12-07 22:37:18,40:4c:ca:5e:09:2c,28.47,87.64,575,2
15732,2025-12-07 22:40:11,40:4c:ca:5e:00:a0,29.38,84.31,74,1
15733,2025-12-07 22:45:23,40:4c:ca:5e:00:a0,19.18,71.87,73,1
15734,2025-12-07 22:45:23,40:4c:ca:5e:00:a0,19.18,71.87,73,1
15735,2025-12-07 22:46:23,40:4c:ca:5d:e6:e8,18.52,86.65,119,1
15736,2025-12-07 22:51:23,40:4c:ca:5d:e6:e8,25.83,61.38,125,1
15737,2025-12-07 22:52:14,e0:5a:1b:75:02:68,23.31,75.14,110,1
15738,2025-12-07 22:52:19,40:4c:ca:5e:09:2c,19.18,71.87,600,2
15739,2025-12-07 22:55:11,40:4c:ca:5e:00:a0,28.13,61.79,78,1
15740,2025-12-07 22:56:23,40:4c:ca:5d:e6:e8,30.01,78.9,155,1
15741,2025-12-07 22:57:14,e0:5a:1b:75:02:68,28.47,87.64,446,1
15742,2025-12-07 22:57:19,40:4c:ca:5e:09:2c,19.51,66.87,532,2
15743,2025-12-07 23:00:11,40:4c:ca:5e:00:a0,26.95,90.5,76,1
15744,2025-12-07 23:02:38,40:4c:ca:5e:09:2c,28.13,61.79,20231,2
15745,2025-12-07 23:05:11,40:4c:ca:5e:00:a0,29.5,66.13,389,1
15746,2025-12-07 23:06:23,40:4c:ca:5d:e6:e8,24.95,73.56,115,1
15747,2025-12-07 23:07:14,e0:5a:1b:75:02:68,29.38,84.31,149,1
15748,2025-12-07 23:07:41,40:4c:ca:5e:09:2c,26.95,90.5,2622,2
15749,2025-12-07 23:10:11,40:4c:ca:5e:00:a0,27.62,78.34,72,1
15750,2025-12-07 23:11:23,40:4c:ca:5d:e6:e8,25.63,79.11,812,1
15751,2025-12-07 23:12:14,e0:5a:1b:75:02:68,19.18,71.87,179,1
15752,2025-12-07 23:12:41,40:4c:ca:5e:09:2c,29.5,66.13,305,2
15753,2025-12-07 23:15:11,40:4c:ca:5e:00:a0,29.73,67.47,92,1
15754,2025-12-07 23:16:23,40:4c:ca:5d:e6:e8,20.27,74.42,130,1
15755,2025-12-07 23:17:22,e0:5a:1b:75:02:68,19.51,66.87,96,1
15756,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15757,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15758,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15759,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15760,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15761,2025-12-07 23:18:24,e0:5a:1b:75:02:68,19.51,66.87,96,1
15762,2025-12-07 23:20:11,40:4c:ca:5e:00:a0,25.21,66.3,83,1
15763,2025-12-07 23:21:23,40:4c:ca:5d:e6:e8,27.06,80.68,804,1
15764,2025-12-07 23:22:14,e0:5a:1b:75:02:68,28.13,61.79,91,1
15765,2025-12-07 23:25:12,40:4c:ca:5e:00:a0,26.4,68.57,786,1
15766,2025-12-07 23:26:23,40:4c:ca:5d:e6:e8,21.12,75.01,1010,1
15767,2025-12-07 23:27:14,e0:5a:1b:75:02:68,26.95,90.5,324,1
15768,2025-12-07 23:30:12,40:4c:ca:5e:00:a0,25.78,66.26,88,1
15769,2025-12-07 23:31:24,40:4c:ca:5d:e6:e8,23.1,76.8,103,1
15770,2025-12-07 23:35:12,40:4c:ca:5e:00:a0,18.03,79.97,76,1
15771,2025-12-07 23:36:23,40:4c:ca:5d:e6:e8,23.58,70.71,105,1
15772,2025-12-07 23:37:14,e0:5a:1b:75:02:68,27.62,78.34,87,1
15773,2025-12-07 23:40:12,40:4c:ca:5e:00:a0,26.08,89.93,184,1
15774,2025-12-07 23:42:16,e0:5a:1b:75:02:68,29.73,67.47,1123,1
15775,2025-12-07 23:42:16,e0:5a:1b:75:02:68,29.73,67.47,1123,1
15776,2025-12-07 23:45:12,40:4c:ca:5e:00:a0,18.88,89.38,465,1
15777,2025-12-07 23:46:23,40:4c:ca:5d:e6:e8,28.47,87.64,1289,1
15778,2025-12-07 23:47:14,e0:5a:1b:75:02:68,25.21,66.3,81,1
15779,2025-12-07 23:50:12,40:4c:ca:5e:00:a0,24.85,73.93,88,1
15780,2025-12-07 23:51:38,40:4c:ca:5d:e6:e8,30.97,69.25,94,1
15781,2025-12-07 23:51:38,40:4c:ca:5e:09:2c,18.03,79.97,208,2
15782,2025-12-07 23:52:14,e0:5a:1b:75:02:68,26.4,68.57,93,1
15783,2025-12-07 23:57:00,40:4c:ca:5d:e6:e8,29.38,84.31,98,1
15784,2025-12-07 23:57:14,e0:5a:1b:75:02:68,25.78,66.26,88,1
15785,2025-12-08 00:01:23,40:4c:ca:5d:e6:e8,19.18,71.87,107,1
15786,2025-12-08 00:01:27,40:4c:ca:5e:09:2c,18.88,89.38,225,2
15787,2025-12-08 00:02:14,e0:5a:1b:75:02:68,18.03,79.97,75,1
15788,2025-12-08 00:05:12,40:4c:ca:5e:00:a0,20.87,87.1,72,1
15789,2025-12-08 00:06:23,40:4c:ca:5d:e6:e8,19.51,66.87,101,1
15790,2025-12-08 00:06:27,40:4c:ca:5e:09:2c,24.85,73.93,135,2
15791,2025-12-08 00:07:14,e0:5a:1b:75:02:68,26.08,89.93,81,1
15792,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15793,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15794,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15795,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15796,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15797,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15798,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15799,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15800,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15801,2025-12-08 00:10:23,40:4c:ca:5e:00:a0,18.09,70.87,79,1
15802,2025-12-08 00:11:23,40:4c:ca:5d:e6:e8,28.13,61.79,84,1
15803,2025-12-08 00:11:37,40:4c:ca:5e:09:2c,28.88,68.2,9617,2
15804,2025-12-08 00:12:14,e0:5a:1b:75:02:68,18.88,89.38,81,1
15805,2025-12-08 00:15:12,40:4c:ca:5e:00:a0,19.68,77.03,57,1
15806,2025-12-08 00:16:23,40:4c:ca:5d:e6:e8,26.95,90.5,67,1
15807,2025-12-08 00:17:14,e0:5a:1b:75:02:68,24.85,73.93,70,1
15808,2025-12-08 00:20:12,40:4c:ca:5e:00:a0,26.73,60.0,57,1
15809,2025-12-08 00:21:23,40:4c:ca:5d:e6:e8,29.5,66.13,74,1
15810,2025-12-08 00:22:15,e0:5a:1b:75:02:68,28.88,68.2,68,1
15811,2025-12-08 00:25:12,40:4c:ca:5e:00:a0,19.74,63.05,62,1
15812,2025-12-08 00:26:23,40:4c:ca:5d:e6:e8,27.62,78.34,67,1
15813,2025-12-08 00:30:12,40:4c:ca:5e:00:a0,26.83,72.52,60,1
15814,2025-12-08 00:31:23,40:4c:ca:5d:e6:e8,29.73,67.47,75,1
15815,2025-12-08 00:32:14,e0:5a:1b:75:02:68,20.87,87.1,65,1
15816,2025-12-08 00:36:23,40:4c:ca:5d:e6:e8,25.21,66.3,49,1
15817,2025-12-08 00:37:15,e0:5a:1b:75:02:68,18.09,70.87,52,1
15818,2025-12-08 00:42:15,e0:5a:1b:75:02:68,19.68,77.03,71,1
15819,2025-12-08 00:46:23,40:4c:ca:5d:e6:e8,25.78,66.26,54,1
15820,2025-12-08 00:51:23,40:4c:ca:5d:e6:e8,18.03,79.97,54,1
15821,2025-12-08 00:52:15,e0:5a:1b:75:02:68,19.74,63.05,50,1
15822,2025-12-08 00:56:24,40:4c:ca:5d:e6:e8,26.08,89.93,51,1
15823,2025-12-08 01:01:24,40:4c:ca:5d:e6:e8,18.88,89.38,55,1
15824,2025-12-08 01:02:16,e0:5a:1b:75:02:68,21.7,69.87,49,1
15825,2025-12-08 01:07:16,e0:5a:1b:75:02:68,30.02,69.1,40,1
15826,2025-12-08 01:11:24,40:4c:ca:5d:e6:e8,28.88,68.2,50,1
15827,2025-12-08 01:12:16,e0:5a:1b:75:02:68,23.05,85.1,56,1
15828,2025-12-08 01:16:51,40:4c:ca:5d:e6:e8,19.11,83.46,51,1
15829,2025-12-08 01:16:52,40:4c:ca:5d:e6:e8,19.11,83.46,51,1
15830,2025-12-08 01:16:52,40:4c:ca:5d:e6:e8,19.11,83.46,51,1
15831,2025-12-08 01:17:16,e0:5a:1b:75:02:68,29.0,76.96,39,1
15832,2025-12-08 01:21:24,40:4c:ca:5d:e6:e8,20.87,87.1,46,1
15833,2025-12-08 01:22:16,e0:5a:1b:75:02:68,27.42,70.85,53,1
15834,2025-12-08 01:26:24,40:4c:ca:5d:e6:e8,18.09,70.87,48,1
15835,2025-12-08 01:27:16,e0:5a:1b:75:02:68,24.6,78.47,45,1
15836,2025-12-08 01:31:24,40:4c:ca:5d:e6:e8,19.68,77.03,49,1
15837,2025-12-08 01:32:16,e0:5a:1b:75:02:68,25.24,74.31,51,1
15838,2025-12-08 01:36:24,40:4c:ca:5d:e6:e8,26.73,60.0,48,1
15839,2025-12-08 01:37:16,e0:5a:1b:75:02:68,26.58,72.86,48,1
15840,2025-12-08 01:41:24,40:4c:ca:5d:e6:e8,19.74,63.05,45,1
15841,2025-12-08 01:42:16,e0:5a:1b:75:02:68,18.19,88.0,46,1
15842,2025-12-08 01:46:24,40:4c:ca:5d:e6:e8,26.83,72.52,45,1
15843,2025-12-08 01:47:16,e0:5a:1b:75:02:68,19.15,77.55,47,1
15844,2025-12-08 01:51:24,40:4c:ca:5d:e6:e8,21.7,69.87,45,1
15845,2025-12-08 01:52:16,e0:5a:1b:75:02:68,25.82,66.74,47,1
15846,2025-12-08 01:56:24,40:4c:ca:5d:e6:e8,30.02,69.1,45,1
15847,2025-12-08 01:57:16,e0:5a:1b:75:02:68,21.61,73.06,34,1
15848,2025-12-08 02:02:16,e0:5a:1b:75:02:68,27.02,64.68,33,1
15849,2025-12-08 02:07:16,e0:5a:1b:75:02:68,22.65,79.7,35,1
15850,2025-12-08 02:12:16,e0:5a:1b:75:02:68,24.18,66.23,33,1
15851,2025-12-08 02:17:16,e0:5a:1b:75:02:68,25.89,90.06,39,1
15852,2025-12-08 02:22:16,e0:5a:1b:75:02:68,25.19,69.3,49,1
15853,2025-12-08 02:27:16,e0:5a:1b:75:02:68,20.55,86.32,36,1
15854,2025-12-08 02:32:16,e0:5a:1b:75:02:68,19.93,89.74,37,1
15855,2025-12-08 02:37:16,e0:5a:1b:75:02:68,22.95,78.1,38,1
15856,2025-12-08 02:42:16,e0:5a:1b:75:02:68,21.73,69.55,36,1
15857,2025-12-08 02:47:16,e0:5a:1b:75:02:68,30.3,70.95,45,1
15858,2025-12-08 02:52:16,e0:5a:1b:75:02:68,26.45,80.05,36,1
15859,2025-12-08 02:57:16,e0:5a:1b:75:02:68,18.94,72.48,35,1
15860,2025-12-08 03:02:16,e0:5a:1b:75:02:68,22.73,76.53,38,1
15861,2025-12-08 03:07:16,e0:5a:1b:75:02:68,24.74,76.6,33,1
15862,2025-12-08 03:12:16,e0:5a:1b:75:02:68,22.41,88.56,37,1
15863,2025-12-08 03:17:16,e0:5a:1b:75:02:68,21.44,80.43,34,1
15864,2025-12-08 03:22:16,e0:5a:1b:75:02:68,30.4,82.37,40,1
15865,2025-12-08 03:27:17,e0:5a:1b:75:02:68,28.79,69.35,44,1
15866,2025-12-08 03:32:16,e0:5a:1b:75:02:68,27.49,69.29,39,1
15867,2025-12-08 03:37:16,e0:5a:1b:75:02:68,19.1,80.07,43,1
15868,2025-12-08 03:42:16,e0:5a:1b:75:02:68,19.17,84.55,42,1
15869,2025-12-08 03:47:17,e0:5a:1b:75:02:68,27.87,80.73,51,1
15870,2025-12-08 03:52:17,e0:5a:1b:75:02:68,25.26,60.45,40,1
15871,2025-12-08 03:57:17,e0:5a:1b:75:02:68,30.12,76.72,44,1
15872,2025-12-08 04:02:17,e0:5a:1b:75:02:68,21.95,80.53,49,1
15873,2025-12-08 04:07:17,e0:5a:1b:75:02:68,28.53,65.83,38,1
15874,2025-12-08 04:12:17,e0:5a:1b:75:02:68,24.17,90.55,43,1
15875,2025-12-08 04:17:17,e0:5a:1b:75:02:68,27.17,71.76,352,1
15876,2025-12-08 04:22:17,e0:5a:1b:75:02:68,23.77,64.76,40,1
15877,2025-12-08 04:27:17,e0:5a:1b:75:02:68,23.99,76.54,43,1
15878,2025-12-08 04:32:17,e0:5a:1b:75:02:68,25.28,71.02,40,1
15879,2025-12-08 04:37:17,e0:5a:1b:75:02:68,27.61,61.55,37,1
15880,2025-12-08 04:42:17,e0:5a:1b:75:02:68,29.7,87.16,29,1
15881,2025-12-08 04:47:17,e0:5a:1b:75:02:68,22.94,82.81,35,1
15882,2025-12-08 04:52:17,e0:5a:1b:75:02:68,21.3,72.8,33,1
15883,2025-12-08 04:57:17,e0:5a:1b:75:02:68,19.04,66.86,34,1
15884,2025-12-08 05:02:17,e0:5a:1b:75:02:68,27.59,79.07,67,1
15885,2025-12-08 05:07:17,e0:5a:1b:75:02:68,18.54,76.79,37,1
15886,2025-12-08 05:12:17,e0:5a:1b:75:02:68,21.02,63.65,38,1
15887,2025-12-08 05:17:17,e0:5a:1b:75:02:68,19.53,66.32,40,1
15888,2025-12-08 05:22:17,e0:5a:1b:75:02:68,27.36,90.32,40,1
15889,2025-12-08 05:27:17,e0:5a:1b:75:02:68,20.63,67.17,39,1
15890,2025-12-08 05:32:17,e0:5a:1b:75:02:68,28.07,68.83,38,1
15891,2025-12-08 05:37:17,e0:5a:1b:75:02:68,29.1,64.67,36,1
15892,2025-12-08 05:42:17,e0:5a:1b:75:02:68,27.16,85.46,41,1
15893,2025-12-08 05:47:18,e0:5a:1b:75:02:68,29.19,76.28,43,1
15894,2025-12-08 05:52:18,e0:5a:1b:75:02:68,20.71,89.07,38,1
15895,2025-12-08 05:52:18,e0:5a:1b:75:02:68,20.71,89.07,38,1
15896,2025-12-08 05:57:17,e0:5a:1b:75:02:68,26.56,89.2,37,1
15897,2025-12-08 06:02:18,e0:5a:1b:75:02:68,29.53,90.28,44,1
