id,timestamp,mac,rssi,mac_pai,snr
22958,2025-12-06 21:04:31,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
22959,2025-12-06 21:04:54,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
22960,2025-12-06 21:06:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
22961,2025-12-06 21:06:45,40:4c:ca:5e:02:44,-87,40:4c:ca:5d:f3:b9,
22962,2025-12-06 21:07:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
22963,2025-12-06 21:08:50,40:4c:ca:5d:f3:b8,-58,null,
22964,2025-12-06 21:09:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
22965,2025-12-06 21:09:16,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22966,2025-12-06 21:11:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
22967,2025-12-06 21:11:45,40:4c:ca:5e:02:44,-86,40:4c:ca:5d:f3:b9,
22968,2025-12-06 21:12:41,40:4c:ca:5e:0f:34,-80,40:4c:ca:5e:02:45,
22969,2025-12-06 21:12:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
22970,2025-12-06 21:13:46,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22971,2025-12-06 21:13:50,40:4c:ca:5d:f3:b8,-61,null,
22972,2025-12-06 21:14:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
22973,2025-12-06 21:16:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
22974,2025-12-06 21:16:45,40:4c:ca:5e:02:44,-87,40:4c:ca:5d:f3:b9,
22975,2025-12-06 21:17:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
22976,2025-12-06 21:18:46,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22977,2025-12-06 21:18:50,40:4c:ca:5d:f3:b8,-60,null,
22978,2025-12-06 21:19:10,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9,
22979,2025-12-06 21:21:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
22980,2025-12-06 21:21:45,40:4c:ca:5e:02:44,-85,40:4c:ca:5d:f3:b9,
22981,2025-12-06 21:22:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
22982,2025-12-06 21:23:46,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22983,2025-12-06 21:23:50,40:4c:ca:5d:f3:b8,-59,null,
22984,2025-12-06 21:24:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
22985,2025-12-06 21:25:30,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
22986,2025-12-06 21:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
22987,2025-12-06 21:26:24,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22988,2025-12-06 21:26:45,40:4c:ca:5e:02:44,-85,40:4c:ca:5d:f3:b9,
22989,2025-12-06 21:27:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
22990,2025-12-06 21:28:14,40:4c:ca:5e:0f:34,-64,null,
22991,2025-12-06 21:28:50,40:4c:ca:5d:f3:b8,-60,null,
22992,2025-12-06 21:28:50,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22993,2025-12-06 21:29:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
22994,2025-12-06 21:31:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
22995,2025-12-06 21:31:45,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
22996,2025-12-06 21:32:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
22997,2025-12-06 21:33:50,40:4c:ca:5d:f3:b8,-58,null,
22998,2025-12-06 21:33:50,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
22999,2025-12-06 21:34:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
23000,2025-12-06 21:36:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23001,2025-12-06 21:36:45,40:4c:ca:5e:02:44,-86,40:4c:ca:5d:f3:b9,
23002,2025-12-06 21:37:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23003,2025-12-06 21:38:50,40:4c:ca:5d:f3:b8,-59,null,
23004,2025-12-06 21:38:50,40:4c:ca:5e:0f:34,-80,40:4c:ca:5e:02:45,
23005,2025-12-06 21:39:10,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9,
23006,2025-12-06 21:40:12,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
23007,2025-12-06 21:41:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23008,2025-12-06 21:41:45,40:4c:ca:5e:02:44,-86,40:4c:ca:5d:f3:b9,
23009,2025-12-06 21:42:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23010,2025-12-06 21:43:50,40:4c:ca:5d:f3:b8,-52,null,
23011,2025-12-06 21:44:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
23012,2025-12-06 21:45:12,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
23013,2025-12-06 21:46:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23014,2025-12-06 21:46:45,40:4c:ca:5e:02:44,-85,40:4c:ca:5d:f3:b9,
23015,2025-12-06 21:47:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23016,2025-12-06 21:48:50,40:4c:ca:5d:f3:b8,-53,null,
23017,2025-12-06 21:49:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
23018,2025-12-06 21:49:34,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
23019,2025-12-06 21:51:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23020,2025-12-06 21:51:53,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23021,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23022,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23023,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23024,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23025,2025-12-06 21:52:07,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
23026,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23027,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23028,2025-12-06 21:52:07,40:4c:ca:5e:02:44,-83,40:4c:ca:5d:f3:b9,
23029,2025-12-06 21:52:28,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
23030,2025-12-06 21:52:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23031,2025-12-06 21:53:50,40:4c:ca:5d:f3:b8,-58,null,
23032,2025-12-06 21:54:10,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9,
23033,2025-12-06 21:54:47,40:4c:ca:5e:0f:34,-81,40:4c:ca:5e:02:45,
23034,2025-12-06 21:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23035,2025-12-06 21:56:45,40:4c:ca:5e:0f:34,-82,40:4c:ca:5e:02:45,
23036,2025-12-06 21:56:45,40:4c:ca:5e:02:44,-84,40:4c:ca:5d:f3:b9,
23037,2025-12-06 21:57:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23038,2025-12-06 21:58:50,40:4c:ca:5d:f3:b8,-57,null,
23039,2025-12-06 21:59:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
23040,2025-12-06 21:59:15,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23041,2025-12-06 22:00:53,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23042,2025-12-06 22:01:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23043,2025-12-06 22:01:49,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23044,2025-12-06 22:02:05,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23045,2025-12-06 22:02:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23046,2025-12-06 22:03:50,40:4c:ca:5d:f3:b8,-53,null,
23047,2025-12-06 22:04:10,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:f3:b9,
23048,2025-12-06 22:06:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23049,2025-12-06 22:07:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23050,2025-12-06 22:08:50,40:4c:ca:5d:f3:b8,-57,null,
23051,2025-12-06 22:11:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23052,2025-12-06 22:12:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23053,2025-12-06 22:13:50,40:4c:ca:5d:f3:b8,-58,null,
23054,2025-12-06 22:16:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23055,2025-12-06 22:17:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23056,2025-12-06 22:18:50,40:4c:ca:5d:f3:b8,-58,null,
23057,2025-12-06 22:21:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23058,2025-12-06 22:22:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23059,2025-12-06 22:23:50,40:4c:ca:5d:f3:b8,-58,null,
23060,2025-12-06 22:26:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23061,2025-12-06 22:27:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23062,2025-12-06 22:28:50,40:4c:ca:5d:f3:b8,-57,null,
23063,2025-12-06 22:31:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23064,2025-12-06 22:32:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23065,2025-12-06 22:33:50,40:4c:ca:5d:f3:b8,-59,null,
23066,2025-12-06 22:34:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23067,2025-12-06 22:34:31,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23068,2025-12-06 22:35:40,40:4c:ca:5e:02:44,-89,40:4c:ca:5e:0f:35,
23069,2025-12-06 22:36:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23070,2025-12-06 22:37:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23071,2025-12-06 22:38:50,40:4c:ca:5d:f3:b8,-58,null,
23072,2025-12-06 22:39:11,40:4c:ca:5d:e6:e8,-74,40:4c:ca:5d:f3:b9,
23073,2025-12-06 22:39:31,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23074,2025-12-06 22:40:40,40:4c:ca:5e:02:44,-91,40:4c:ca:5e:0f:35,
23075,2025-12-06 22:41:14,40:4c:ca:5d:f7:d4,-71,40:4c:ca:5d:f3:b9,
23076,2025-12-06 22:42:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23077,2025-12-06 22:43:50,40:4c:ca:5d:f3:b8,-58,null,
23078,2025-12-06 22:44:11,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23079,2025-12-06 22:44:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23080,2025-12-06 22:45:40,40:4c:ca:5e:02:44,-89,40:4c:ca:5e:0f:35,
23081,2025-12-06 22:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23082,2025-12-06 22:47:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23083,2025-12-06 22:48:50,40:4c:ca:5d:f3:b8,-58,null,
23084,2025-12-06 22:49:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23085,2025-12-06 22:49:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23086,2025-12-06 22:51:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23087,2025-12-06 22:52:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23088,2025-12-06 22:53:50,40:4c:ca:5d:f3:b8,-56,null,
23089,2025-12-06 22:54:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23090,2025-12-06 22:54:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23091,2025-12-06 22:56:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23092,2025-12-06 22:57:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23093,2025-12-06 22:58:50,40:4c:ca:5d:f3:b8,-57,null,
23094,2025-12-06 22:59:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23095,2025-12-06 22:59:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23096,2025-12-06 23:00:40,40:4c:ca:5e:02:44,-88,40:4c:ca:5e:0f:35,
23097,2025-12-06 23:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23098,2025-12-06 23:02:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23099,2025-12-06 23:03:50,40:4c:ca:5d:f3:b8,-57,null,
23100,2025-12-06 23:04:11,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23101,2025-12-06 23:04:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23102,2025-12-06 23:05:41,40:4c:ca:5e:02:44,-88,40:4c:ca:5e:0f:35,
23103,2025-12-06 23:06:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23104,2025-12-06 23:07:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23105,2025-12-06 23:08:50,40:4c:ca:5d:f3:b8,-57,null,
23106,2025-12-06 23:09:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23107,2025-12-06 23:09:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23108,2025-12-06 23:10:42,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23109,2025-12-06 23:11:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23110,2025-12-06 23:12:58,40:4c:ca:5e:00:a0,-70,40:4c:ca:5d:f3:b9,
23111,2025-12-06 23:13:50,40:4c:ca:5d:f3:b8,-57,null,
23112,2025-12-06 23:14:11,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23113,2025-12-06 23:14:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23114,2025-12-06 23:15:42,40:4c:ca:5e:02:44,-85,40:4c:ca:5e:0f:35,
23115,2025-12-06 23:16:14,40:4c:ca:5d:f7:d4,-71,40:4c:ca:5d:f3:b9,
23116,2025-12-06 23:17:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23117,2025-12-06 23:18:50,40:4c:ca:5d:f3:b8,-58,null,
23118,2025-12-06 23:19:11,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23119,2025-12-06 23:19:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23120,2025-12-06 23:20:42,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23121,2025-12-06 23:21:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23122,2025-12-06 23:22:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23123,2025-12-06 23:23:50,40:4c:ca:5d:f3:b8,-57,null,
23124,2025-12-06 23:24:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23125,2025-12-06 23:24:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23126,2025-12-06 23:25:43,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23127,2025-12-06 23:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23128,2025-12-06 23:27:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23129,2025-12-06 23:28:50,40:4c:ca:5d:f3:b8,-57,null,
23130,2025-12-06 23:29:11,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
23131,2025-12-06 23:29:31,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23132,2025-12-06 23:30:43,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23133,2025-12-06 23:31:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23134,2025-12-06 23:32:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23135,2025-12-06 23:33:50,40:4c:ca:5d:f3:b8,-53,null,
23136,2025-12-06 23:34:11,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23137,2025-12-06 23:34:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23138,2025-12-06 23:35:43,40:4c:ca:5e:02:44,-88,40:4c:ca:5e:0f:35,
23139,2025-12-06 23:36:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23140,2025-12-06 23:37:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23141,2025-12-06 23:38:50,40:4c:ca:5d:f3:b8,-58,null,
23142,2025-12-06 23:39:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23143,2025-12-06 23:39:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23144,2025-12-06 23:40:43,40:4c:ca:5e:02:44,-89,40:4c:ca:5e:0f:35,
23145,2025-12-06 23:41:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23146,2025-12-06 23:42:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23147,2025-12-06 23:43:50,40:4c:ca:5d:f3:b8,-59,null,
23148,2025-12-06 23:44:11,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23149,2025-12-06 23:44:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23150,2025-12-06 23:45:43,40:4c:ca:5e:02:44,-86,40:4c:ca:5e:0f:35,
23151,2025-12-06 23:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23152,2025-12-06 23:47:58,40:4c:ca:5e:00:a0,-70,40:4c:ca:5d:f3:b9,
23153,2025-12-06 23:48:51,40:4c:ca:5d:f3:b8,-59,null,
23154,2025-12-06 23:49:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23155,2025-12-06 23:49:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23156,2025-12-06 23:50:43,40:4c:ca:5e:02:44,-86,40:4c:ca:5e:0f:35,
23157,2025-12-06 23:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23158,2025-12-06 23:52:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23159,2025-12-06 23:53:51,40:4c:ca:5d:f3:b8,-59,null,
23160,2025-12-06 23:54:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23161,2025-12-06 23:54:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23162,2025-12-06 23:55:47,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23163,2025-12-06 23:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23164,2025-12-06 23:57:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23165,2025-12-06 23:58:51,40:4c:ca:5d:f3:b8,-53,null,
23166,2025-12-06 23:59:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23167,2025-12-06 23:59:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23168,2025-12-07 00:00:43,40:4c:ca:5e:02:44,-90,40:4c:ca:5e:0f:35,
23169,2025-12-07 00:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23170,2025-12-07 00:02:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23171,2025-12-07 00:03:51,40:4c:ca:5d:f3:b8,-60,null,
23172,2025-12-07 00:04:13,40:4c:ca:5d:e6:e8,-64,40:4c:ca:5d:f3:b9,
23173,2025-12-07 00:04:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23174,2025-12-07 00:05:43,40:4c:ca:5e:02:44,-86,40:4c:ca:5e:0f:35,
23175,2025-12-07 00:06:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23176,2025-12-07 00:07:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23177,2025-12-07 00:08:51,40:4c:ca:5d:f3:b8,-60,null,
23178,2025-12-07 00:09:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23179,2025-12-07 00:09:31,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23180,2025-12-07 00:10:45,40:4c:ca:5e:02:44,-88,40:4c:ca:5e:0f:35,
23181,2025-12-07 00:11:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23182,2025-12-07 00:12:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23183,2025-12-07 00:13:51,40:4c:ca:5d:f3:b8,-59,null,
23184,2025-12-07 00:14:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23185,2025-12-07 00:14:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23186,2025-12-07 00:15:45,40:4c:ca:5e:02:44,-86,40:4c:ca:5e:0f:35,
23187,2025-12-07 00:16:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23188,2025-12-07 00:17:58,40:4c:ca:5e:00:a0,-71,40:4c:ca:5d:f3:b9,
23189,2025-12-07 00:19:04,40:4c:ca:5d:f3:b8,-59,null,
23190,2025-12-07 00:19:15,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23191,2025-12-07 00:19:15,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23192,2025-12-07 00:19:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23193,2025-12-07 00:20:47,40:4c:ca:5e:02:44,-87,40:4c:ca:5e:0f:35,
23194,2025-12-07 00:21:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23195,2025-12-07 00:22:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23196,2025-12-07 00:23:51,40:4c:ca:5d:f3:b8,-54,null,
23197,2025-12-07 00:24:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23198,2025-12-07 00:24:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23199,2025-12-07 00:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23200,2025-12-07 00:27:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23201,2025-12-07 00:28:51,40:4c:ca:5d:f3:b8,-60,null,
23202,2025-12-07 00:29:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23203,2025-12-07 00:29:31,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23204,2025-12-07 00:31:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23205,2025-12-07 00:32:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23206,2025-12-07 00:33:51,40:4c:ca:5d:f3:b8,-53,null,
23207,2025-12-07 00:34:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23208,2025-12-07 00:34:32,40:4c:ca:5e:0f:34,-74,40:4c:ca:5d:f7:d5,
23209,2025-12-07 00:36:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23210,2025-12-07 00:37:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23211,2025-12-07 00:38:51,40:4c:ca:5d:f3:b8,-59,null,
23212,2025-12-07 00:39:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23213,2025-12-07 00:39:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23214,2025-12-07 00:41:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23215,2025-12-07 00:42:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23216,2025-12-07 00:43:51,40:4c:ca:5d:f3:b8,-60,null,
23217,2025-12-07 00:44:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23218,2025-12-07 00:44:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23219,2025-12-07 00:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23220,2025-12-07 00:47:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23221,2025-12-07 00:48:51,40:4c:ca:5d:f3:b8,-59,null,
23222,2025-12-07 00:49:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23223,2025-12-07 00:49:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23224,2025-12-07 00:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23225,2025-12-07 00:52:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23226,2025-12-07 00:53:51,40:4c:ca:5d:f3:b8,-59,null,
23227,2025-12-07 00:54:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23228,2025-12-07 00:54:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23229,2025-12-07 00:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23230,2025-12-07 00:57:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23231,2025-12-07 00:58:51,40:4c:ca:5d:f3:b8,-59,null,
23232,2025-12-07 00:59:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23233,2025-12-07 00:59:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
