id,timestamp,sucesso,perda,layer,nos,trocas_pai,ult_troca
6358,2025-11-16 13:22:12,100.0,0.0,2,4,1,0
6359,2025-11-16 13:27:12,100.0,0.0,2,4,1,0
6360,2025-11-16 13:32:12,100.0,0.0,2,4,1,0
6361,2025-11-16 13:37:12,100.0,0.0,2,4,1,0
6362,2025-11-16 13:42:12,100.0,0.0,2,4,1,0
6363,2025-11-16 13:47:13,100.0,0.0,2,4,1,0
6364,2025-11-16 13:52:13,100.0,0.0,2,4,1,0
6365,2025-11-16 13:57:13,100.0,0.0,2,4,1,0
6366,2025-11-16 14:02:13,100.0,0.0,2,4,1,0
6367,2025-11-16 14:06:57,0.0,0.0,1,0,1,0
6368,2025-11-16 14:11:57,100.0,0.0,2,3,1,0
6369,2025-11-16 14:16:57,100.0,0.0,2,3,1,0
6370,2025-11-16 14:21:57,100.0,0.0,2,3,1,0
6371,2025-11-16 14:26:57,100.0,0.0,2,3,1,0
6372,2025-11-16 14:31:57,100.0,0.0,2,3,1,0
6373,2025-11-16 14:36:57,100.0,0.0,2,3,1,0
6374,2025-11-16 14:41:57,100.0,0.0,2,3,1,0
6375,2025-11-16 14:46:57,100.0,0.0,2,3,1,0
6376,2025-11-16 14:51:57,100.0,0.0,2,3,1,0
6377,2025-11-16 14:56:57,100.0,0.0,2,3,1,0
6378,2025-11-16 15:01:57,100.0,0.0,2,3,1,0
6379,2025-11-16 15:06:35,0.0,0.0,1,0,1,0
6380,2025-11-16 15:11:35,0.0,0.0,1,0,1,0
6381,2025-11-16 15:16:35,100.0,0.0,1,2,1,0
6382,2025-11-16 15:21:35,100.0,0.0,2,2,1,0
6383,2025-11-16 15:26:35,100.0,0.0,2,2,1,0
6384,2025-11-16 15:31:35,100.0,0.0,2,2,1,0
6385,2025-11-16 15:36:35,100.0,0.0,2,2,1,0
6386,2025-11-16 15:41:35,100.0,0.0,2,2,1,0
6387,2025-11-16 15:46:35,100.0,0.0,2,2,1,0
6388,2025-11-16 15:51:35,100.0,0.0,2,2,1,0
6389,2025-11-16 15:56:35,100.0,0.0,2,2,1,0
6390,2025-11-16 16:01:35,100.0,0.0,2,2,1,0
6391,2025-11-16 16:06:35,100.0,0.0,2,2,1,0
6392,2025-11-16 16:11:35,100.0,0.0,2,2,1,0
6393,2025-11-16 16:16:35,100.0,0.0,2,2,1,0
6394,2025-11-16 16:21:35,100.0,0.0,2,2,1,0
6395,2025-11-16 16:26:35,100.0,0.0,2,2,1,0
6396,2025-11-16 16:31:35,100.0,0.0,2,2,1,0
6397,2025-11-16 16:36:35,100.0,0.0,2,3,1,0
6398,2025-11-16 16:41:35,100.0,0.0,2,5,1,0
6399,2025-11-16 16:46:35,100.0,0.0,2,5,1,0
6400,2025-11-16 16:51:35,100.0,0.0,2,5,1,0
6401,2025-11-16 16:56:35,100.0,0.0,2,5,1,0
6402,2025-11-16 17:01:35,100.0,0.0,2,5,1,0
6403,2025-11-16 17:06:35,100.0,0.0,2,5,1,0
6404,2025-11-16 17:11:36,100.0,0.0,2,5,1,0
6405,2025-11-16 17:16:36,100.0,0.0,2,4,1,0
6406,2025-11-16 17:21:36,100.0,0.0,2,4,1,0
6407,2025-11-16 17:26:36,100.0,0.0,2,4,1,0
6408,2025-11-16 17:31:36,100.0,0.0,2,4,1,0
6409,2025-11-16 17:36:36,100.0,0.0,2,4,1,0
6410,2025-11-16 17:41:36,100.0,0.0,2,4,1,0
6411,2025-11-16 17:46:36,100.0,0.0,2,4,1,0
6412,2025-11-16 17:51:36,100.0,0.0,2,4,1,0
6413,2025-11-16 17:56:36,100.0,0.0,2,4,1,0
6414,2025-11-16 18:01:36,100.0,0.0,2,4,1,0
6415,2025-11-16 18:06:36,100.0,0.0,2,4,1,0
6416,2025-11-16 18:11:36,100.0,0.0,2,4,1,0
6417,2025-11-16 18:16:36,100.0,0.0,3,5,1,0
6418,2025-11-16 18:21:36,100.0,0.0,3,5,1,0
6419,2025-11-16 18:26:36,100.0,0.0,3,5,1,0
6420,2025-11-16 18:31:36,100.0,0.0,3,5,1,0
6421,2025-11-16 18:36:36,100.0,0.0,3,5,1,0
6422,2025-11-16 18:41:36,100.0,0.0,3,5,1,0
6423,2025-11-16 18:46:36,100.0,0.0,3,5,1,0
6424,2025-11-16 18:51:36,100.0,0.0,3,5,1,0
6425,2025-11-16 18:56:36,100.0,0.0,3,5,1,0
6426,2025-11-16 19:01:36,100.0,0.0,3,5,1,0
6427,2025-11-16 19:06:36,100.0,0.0,3,5,1,0
6428,2025-11-16 19:11:36,100.0,0.0,3,5,1,0
6429,2025-11-16 19:16:37,100.0,0.0,3,5,1,0
6430,2025-11-16 19:21:37,100.0,0.0,3,5,1,0
6431,2025-11-16 19:26:37,100.0,0.0,3,5,1,0
6432,2025-11-16 19:31:37,100.0,0.0,3,5,1,0
6433,2025-11-16 19:36:37,100.0,0.0,3,5,1,0
6434,2025-11-16 19:41:37,100.0,0.0,3,5,1,0
6435,2025-11-16 19:46:37,100.0,0.0,3,5,1,0
6436,2025-11-16 19:51:37,100.0,0.0,3,5,1,0
6437,2025-11-16 19:56:37,100.0,0.0,3,5,1,0
6438,2025-11-16 20:01:37,100.0,0.0,3,5,1,0
6439,2025-11-16 20:06:37,100.0,0.0,3,5,1,0
6440,2025-11-16 20:11:37,100.0,0.0,3,5,1,0
6441,2025-11-16 20:16:37,100.0,0.0,3,5,1,0
6442,2025-11-16 20:21:37,100.0,0.0,3,5,1,0
6443,2025-11-16 20:26:37,100.0,0.0,3,5,1,0
6444,2025-11-16 20:31:37,100.0,0.0,3,5,1,0
6445,2025-11-16 20:36:37,100.0,0.0,3,5,1,0
6446,2025-11-16 20:41:37,100.0,0.0,3,5,1,0
6447,2025-11-16 20:46:37,100.0,0.0,3,5,1,0
6448,2025-11-16 20:51:37,100.0,0.0,3,5,1,0
6449,2025-11-16 20:56:37,100.0,0.0,3,5,1,0
6450,2025-11-16 21:01:37,100.0,0.0,3,5,1,0
6451,2025-11-16 21:06:37,100.0,0.0,3,5,1,0
6452,2025-11-16 21:11:37,100.0,0.0,3,5,1,0
6453,2025-11-16 21:16:37,100.0,0.0,3,5,1,0
6454,2025-11-16 21:21:38,100.0,0.0,3,5,1,0
6455,2025-11-16 21:26:38,100.0,0.0,3,5,1,0
6456,2025-11-16 21:31:38,100.0,0.0,3,5,1,0
6457,2025-11-16 21:36:38,100.0,0.0,3,5,1,0
6458,2025-11-16 21:41:38,100.0,0.0,3,5,1,0
6459,2025-11-16 21:46:38,100.0,0.0,3,5,1,0
6460,2025-11-16 21:51:38,100.0,0.0,3,5,1,0
6461,2025-11-16 21:56:38,100.0,0.0,3,5,1,0
6462,2025-11-16 22:01:38,100.0,0.0,3,5,1,0
6463,2025-11-16 22:06:38,100.0,0.0,3,5,1,0
6464,2025-11-16 22:11:38,100.0,0.0,3,5,1,0
6465,2025-11-16 22:16:38,100.0,0.0,3,5,1,0
6466,2025-11-16 22:21:38,100.0,0.0,3,5,1,0
6467,2025-11-16 22:26:38,100.0,0.0,3,5,1,0
6468,2025-11-16 22:31:38,100.0,0.0,3,5,1,0
6469,2025-11-16 22:36:38,100.0,0.0,3,5,1,0
6470,2025-11-16 22:41:38,100.0,0.0,3,5,1,0
6471,2025-11-16 22:46:38,100.0,0.0,3,5,1,0
6472,2025-11-16 22:51:38,100.0,0.0,3,5,1,0
6473,2025-11-16 22:56:38,100.0,0.0,3,2,1,0
6474,2025-11-16 23:01:38,100.0,0.0,3,2,1,0
6475,2025-11-16 23:06:38,100.0,0.0,3,2,1,0
6476,2025-11-16 23:11:38,100.0,0.0,3,2,1,0
6477,2025-11-16 23:16:38,100.0,0.0,3,2,1,0
6478,2025-11-16 23:21:38,100.0,0.0,3,2,1,0
6479,2025-11-16 23:26:38,100.0,0.0,3,2,1,0
6480,2025-11-16 23:31:39,100.0,0.0,3,2,1,0
6481,2025-11-16 23:36:39,100.0,0.0,3,2,1,0
6482,2025-11-16 23:41:39,100.0,0.0,3,2,1,0
6483,2025-11-16 23:46:39,100.0,0.0,3,2,1,0
6484,2025-11-16 23:51:39,100.0,0.0,3,2,1,0
6485,2025-11-16 23:56:39,100.0,0.0,3,2,1,0
6486,2025-11-17 00:01:39,100.0,0.0,3,2,1,0
6487,2025-11-17 00:06:39,100.0,0.0,3,2,1,0
6488,2025-11-17 00:11:39,100.0,0.0,3,2,1,0
6489,2025-11-17 00:16:39,100.0,0.0,3,2,1,0
6490,2025-11-17 00:21:39,100.0,0.0,3,2,1,0
6491,2025-11-17 00:26:39,100.0,0.0,3,2,1,0
6492,2025-11-17 00:31:39,100.0,0.0,3,2,1,0
6493,2025-11-17 00:36:39,100.0,0.0,3,2,1,0
6494,2025-11-17 00:41:39,100.0,0.0,3,2,1,0
6495,2025-11-17 00:46:39,100.0,0.0,3,2,1,0
6496,2025-11-17 00:51:39,100.0,0.0,3,2,1,0
6497,2025-11-17 00:56:39,100.0,0.0,3,2,1,0
6498,2025-11-17 01:01:39,100.0,0.0,3,2,1,0
6499,2025-11-17 01:06:39,100.0,0.0,3,2,1,0
6500,2025-11-17 01:11:39,100.0,0.0,3,2,1,0
6501,2025-11-17 01:16:39,100.0,0.0,3,2,1,0
6502,2025-11-17 01:21:39,100.0,0.0,3,2,1,0
6503,2025-11-17 01:26:39,100.0,0.0,3,2,1,0
6504,2025-11-17 01:31:39,100.0,0.0,3,2,1,0
6505,2025-11-17 01:36:40,100.0,0.0,3,2,1,0
6506,2025-11-17 01:41:40,100.0,0.0,3,2,1,0
6507,2025-11-17 01:46:40,100.0,0.0,3,2,1,0
6508,2025-11-17 01:51:40,100.0,0.0,3,2,1,0
6509,2025-11-17 01:56:40,100.0,0.0,3,2,1,0
6510,2025-11-17 02:01:40,100.0,0.0,3,2,1,0
6511,2025-11-17 02:06:40,100.0,0.0,3,2,1,0
6512,2025-11-17 02:11:40,100.0,0.0,3,2,1,0
6513,2025-11-17 02:16:40,100.0,0.0,3,2,1,0
6514,2025-11-17 02:21:40,100.0,0.0,3,2,1,0
6515,2025-11-17 02:26:40,100.0,0.0,3,2,1,0
6516,2025-11-17 02:31:40,100.0,0.0,3,2,1,0
6517,2025-11-17 02:36:40,100.0,0.0,3,2,1,0
6518,2025-11-17 02:41:40,100.0,0.0,3,2,1,0
6519,2025-11-17 02:46:40,100.0,0.0,3,2,1,0
6520,2025-11-17 02:51:40,100.0,0.0,3,2,1,0
6521,2025-11-17 02:56:40,100.0,0.0,3,2,1,0
6522,2025-11-17 03:01:40,100.0,0.0,3,2,1,0
6523,2025-11-17 03:06:40,100.0,0.0,3,2,1,0
6524,2025-11-17 03:11:40,100.0,0.0,3,2,1,0
6525,2025-11-17 03:16:40,100.0,0.0,3,2,1,0
6526,2025-11-17 03:21:40,100.0,0.0,3,2,1,0
6527,2025-11-17 03:26:40,100.0,0.0,3,2,1,0
6528,2025-11-17 03:31:40,100.0,0.0,3,2,1,0
6529,2025-11-17 03:36:40,100.0,0.0,3,2,1,0
6530,2025-11-17 03:41:41,100.0,0.0,3,2,1,0
6531,2025-11-17 03:46:41,100.0,0.0,3,2,1,0
6532,2025-11-17 03:51:41,100.0,0.0,3,2,1,0
6533,2025-11-17 03:56:41,100.0,0.0,3,2,1,0
6534,2025-11-17 04:01:41,100.0,0.0,3,2,1,0
6535,2025-11-17 04:06:41,100.0,0.0,3,2,1,0
6536,2025-11-17 04:11:41,100.0,0.0,3,2,1,0
